chunk_id,doc_id,record_id,asin,category,text,n_words
PASS_002098,KB_02055,REC_168,B006SDI6X6,Home_and_Kitchen,We wanted something to accent our new colors and this did it.Product was nicely packaged and went up on the wall with ease.Follow the instructions for spacing and you can't go wrong.,32
PASS_002099,KB_02056,REC_168,B006SDI6X6,Home_and_Kitchen,"We just measured, hammered in the hangars and the work was done. Per the manufacturers instructions, we left a couple of inches between each space. The five pieces make a BIG display. In this case, the stretch across the wall behind an oversized green leather sofa. The sofa is fat...overstuffed and fairly plane.",53
PASS_002100,KB_02057,REC_168,B006SDI6X6,Home_and_Kitchen,Very comforting; very satisfying.I hope these new observations help Amazon readers of this review and I invite questions and comments.,20
PASS_002101,KB_02058,REC_168,B006SDI6X6,Home_and_Kitchen,"Usually pre-framed or ready to hang work that is affordably priced is pretty bad in terms of quality and construction. These aren't disappointing and, in fact, are much better than what I expected. I bought them for my niece who chose the subject matter. In this case, it's a misty autumnal forest in very pretty greens, browns and yellows. The separation is done with care, not matching, but organized to work together as five separate pieces that form a single unit. The colors are lovely.",85
PASS_002102,KB_02059,REC_168,B006SDI6X6,Home_and_Kitchen,"This painting is utterly sensational abstraction, gorgeous colors reflecting the beauty of nature. It makes me interconnected with the nature and make me feel a heavenly feeling.",27
PASS_002103,KB_02060,REC_169,B003J8PCL2,Electronics,"I have gone through two, nearing the need for a third one. I have tried to find more durable replacements, but have not been able to find one that says it is compatible with the Onyx. XM should work on a thicker cord, for this one breaks at the point right before the thicker part that goes into the cigarette lighter. I thickly wrap with electrical tape, but it is still trying to break in the same place..... again. Other than the flimsy power cord, I love it.",88
PASS_002104,KB_02061,REC_169,B003J8PCL2,Electronics,I Have had it for 6 months and Everything Still Works Great for my model of Sirius Radio ! !,20
PASS_002105,KB_02062,REC_169,B003J8PCL2,Electronics,"Just as described, just what I needed to replace the power cord on my onyx xm radio. Got a great deal on it .",24
PASS_002106,KB_02063,REC_169,B003J8PCL2,Electronics,It was the wrong one for my xm radio. I put in the model and still got the wrong one that I needed,23
PASS_002107,KB_02064,REC_169,B003J8PCL2,Electronics,"I really don't know if this is a good item since even though I sent the #'s off the old one, they sent the wrong one. I realize now that I need the model # off the radio itself.",39
PASS_002108,KB_02065,REC_169,B003J8PCL2,Electronics,This cord works with the onyx radio.Seams to be a little better than the one that came with the radio but I  put electrical tape on what I think are the weakest point to eliminate the breakage that happened to the last one.,43
PASS_002109,KB_02066,REC_169,B003J8PCL2,Electronics,I love my Onyx system but I really dislike the fact that I have had to replace the power cord twice in the 2+ years I've had it. The power cords that I've ordered from Amazon have been great and were shipped and received in a super great turn around time.,51
PASS_002110,KB_02067,REC_169,B003J8PCL2,Electronics,"did not realize that Sirius and XM mounts are not the same, will only work with XM, now I know,",20
PASS_002111,KB_02068,REC_169,B003J8PCL2,Electronics,Unfortunately the one I bought from Amazon was not exactly correct and had to be modified to work correctly in the vehicle..... John Vocht. KA7DRE@msn.com,25
PASS_002112,KB_02069,REC_169,B003J8PCL2,Electronics,"This item works perfectly. It seems to work just as good as the original one did. My original ones wire split, and it is not one solid wire, so I was not able to repair the broken one. It is shielded wire, and does not do anything unexpected.",48
PASS_002113,KB_02070,REC_169,B003J8PCL2,Electronics,"Just as described, just what I needed to replace the power cord on my onyx xm radio.",17
PASS_002114,KB_02071,REC_169,B003J8PCL2,Electronics,I realize now that I need the model # off the radio itself.,13
PASS_002115,KB_02072,REC_169,B003J8PCL2,Electronics,I put in the model and still got the wrong one that I needed,14
PASS_002116,KB_02073,REC_169,B003J8PCL2,Electronics,I love my Onyx system but I really dislike the fact that I have had to replace the power cord twice in the 2+ years I've had it.,28
PASS_002117,KB_02074,REC_169,B003J8PCL2,Electronics,Unfortunately the one I bought from Amazon was not exactly correct and had to be modified to work correctly in the vehicle..... John Vocht.,24
PASS_002118,KB_02075,REC_169,B003J8PCL2,Electronics,The Sirius XM 5V PowerConnect Vehicle Power Adapter works as expected...I had replaced my dock only to find out that my original sirius power adapter did not work with the new dock.....everything else worked .......problem now solved,37
PASS_002119,KB_02076,REC_169,B003J8PCL2,Electronics,"I have tried to find more durable replacements, but have not been able to find one that says it is compatible with the Onyx.",24
PASS_002120,KB_02077,REC_169,B003J8PCL2,Electronics,I Have had it for 6 months and Everything Still Works Great for my model of Sirius Radio !,19
PASS_002121,KB_02078,REC_169,B003J8PCL2,Electronics,cord is thin  and  breaksi won't  my xm /  someone sell me another cord that fits  the onyx  that lasts,20
PASS_002122,KB_02079,REC_169,B003J8PCL2,Electronics,Works fine. The problem is the light duty cord Sirius uses. The cord breaks where it enters the adapter body. This is accelerated by the dingle berry hanging on the cord bouncing up and down all day long. My original lasted about a month. I turned the cord toward the adapter body and taped the plastic cylinder (the dingle berry)to it. I also wrapped the cord around the body a few times and taped it up to. This keeps it from wiggling around and breaking at the strain relief. This has worked for 2 months now. I would have tried the other 5v adapter without the dingle berry but was unsure if the plug was correct for my unit. You do not seem to have much choice with this one. I think this is good as it gets.,138
PASS_002123,KB_02080,REC_170,B00E395L7Q,Electronics,"It works great. Another feature I didn't know if I'd use is the fingerprint reader. It remembers all the passwords and usernames that I need and gets me into these sites by swiping my finger over the reader. I logged onto my Amazon account this way to write this review. So it's a great feature, too.Watch for computers that don't have an optical drive. When I was shopping for a computer, this seemed to be the norm. This computer has a built-in Blu-ray Player and DVD burner.My wife and I travel in an RV.",94
PASS_002124,KB_02081,REC_170,B00E395L7Q,Electronics,"The graphics card runs my 2 monitor setup perfect and is snappy. Whatever cpu you choose, just make sure it's the 4th generation (I'm pretty sure all HP Envy's at the moment are).It's light-weight and easy to carry. Bonus: when I close the laptop it cuts power to my USP Laptop cooling pad.I just love it. It's saving me about 1 hour of productivity a day.",66
PASS_002125,KB_02082,REC_170,B00E395L7Q,Electronics,"Needed a power replacement for an older laptop and this was just the ticket, high resolution screen, dedicated graphics card, loads of RAM, Quad-Core Intel and dual hard drives. Dropped a 750Gig Samsung EVO SSD in this first thing and it boots in less than 8 seconds! MacBook SmakBook, my Studio manager wants to replace his MacBook Pro with this! LOLExcellent Choice for great price.",65
PASS_002126,KB_02083,REC_170,B00E395L7Q,Electronics,"The laptop is amazingI noticed some bad things but it's not very badWhen playing games, like BF4, there's a noticeable heatAlso the keyboard in the left side has a small flexEvery thing else is awesome and working pretty good",39
PASS_002127,KB_02084,REC_170,B00E395L7Q,Electronics,Key response is fine but the key board frame is very soft and indents and rebounds with each key stroke. This flaw may take some time getting used to.All in All I like it so far except for the &#34;bouncy&#34; key board.,42
