doc_id,record_id,qid,asin,category,source_file,review_text,n_words,source_field
KB_02404,REC_186,84559,B0040X4PRW,Electronics,test,"As the heading says, the mark 1 version of this lens was renowned for its sharpness, precision, fast focussing, build quality and good stabilisation.",24,top_sentences_IR
KB_02405,REC_186,84559,B0040X4PRW,Electronics,test,"Some are still relatively new, but a lot are getting ready for their 10.th anniversary.",15,top_sentences_IR
KB_02406,REC_186,84559,B0040X4PRW,Electronics,test,I am able to get the 3-4 stops promised by the IS system.,13,top_sentences_IR
KB_02407,REC_186,84559,B0040X4PRW,Electronics,test,"Finally, the image stabilization really does give you an extra 4 stops of handholding ability, which for me, completes the package and really makes this the ideal lens for sports and wildlife photography.In conclusion, if you're still on the fence, go rent a copy, or borrow one through Canon Professional Services.",51,top_sentences_IR
KB_02408,REC_186,84559,B0040X4PRW,Electronics,test,The original EF 300mm f/2.8 IS L is getting older every day.,12,top_sentences_IR
KB_02409,REC_186,84559,B0040X4PRW,Electronics,test,"The 2x III does benefit from stopping down slightly to f/7.1 or f/8 to really bring it back to extremely high sharpness levels, but really is not required.",28,top_sentences_IR
KB_02410,REC_186,84559,B0040X4PRW,Electronics,test,"Ridiculous was an adjective used by someone I know, when other superlatives were too weak in their description.  There are a couple of lenses in my arsenal that are considered by many to be reference standards.  But this one even leaves those behind and has no peer - in many different aspects.The image quality will blow you away, words are useless here, the pictures you get will astound you.  Razor sharp across the entire(!) frame and bokeh that is crazy delicious - if you want that shallow depth-of-field.  No distortion or aberrations to speak of.  The three modes of Image Stabilization work great with 4-stops of assistance.  I have been trying to post some pics of some zoo animals, but amazon has not uploaded them for some reason.  However a link resides in the comments under this review.I have a 1.4x extender and have used it with this lens with great results with regard to picture quality.  The extender degrades the quality of any lens it's attached to, but this lens is so astonishing that when brought down a notch, it still provides a better image quality than other lenses in this focal range without the extender - the only exception I imagine would be the big brother of this lens, the EF 400mm f/2.8L IS USM II.  I did experience more hunting while focusing in darker rooms on objects that didn't have much contrast with the extender on than versus off - the focus was fine with the extender, but it was lightning fast without it.I can't speak much about the weather-proofing of this lens.  It was a rainy day when it was delivered and I was too much of a wuss to bring it, or any other lens for that matter, outside.  The build quality is simply superlative, something you notice immediately as you pull it out of its case.  It's built like a tank.I debated on purchasing this one versus its 400mm sibling - the ability to use the lens without a mono/tripod.  Size and weight were a factor in that consideration.  This one is definitely the more portable of the two and the shoulder strap is really helpful.  I can use this thing hand-held easily for 4-5 hours (and people complain about their 24-70mm being heavy, seriously?!?).  Actually, I think my legs and calves get a great workout hauling this thing around!Unless you have experienced using another monster super-telephoto, be prepared to get noticed.  This can be good and bad.  Good in that you can pass out your business cards and look like a real professional.  The bad is obvious, you'll receive comments (note that I purposely didn't use the word complements) and questions.  Most people are curious and well-intended, but there's always a few oddballs that aren't.The only really big negative here, but you expect it given the quality of this lens, is the price.  If you can cough up the funds, this lens will not let you down.  Also, it might be a good thing to get insurance for this and your other camera gear which also add to the cost.  Things breakdown, wear out and worse, stolen; these are painfully expensive repair and replacement bills.You might think after reading this that I'm trying to justify my purchase, don't believe me, go rent it!  Guaranteed, you'll become a believer.  I'll be looking into the 400 next year despite my scribbles above and the purchase of the 300.  I think anyone would be more than satisfied with either one of these lenses - they are truly remarkable.Lastly, I appreciate Amazon sending a personal email upon their receipt of delivery status to ensure that everything about the purchase was to my satisfaction.  After more than 100 purchases throughout the years with them, it was a nice surprise.Good luck and happy shooting!",635,top_review_helpful
KB_02411,REC_187,87213,B00BMU4NSM,Health_and_Personal_Care,test,"DO NOT BUY! I was looking for an Alluminum shower seat (because they don't rust). This is the only one that didn't look like a handicap version. It took forever to receive it and to top it off- it's worthless!! The seat is curved so it always forms a gross puddle of water. Not fun to sit on. If you forget to dump the water, it will stay there and get more and more disgusting. Plus, it's barely big enough to sit on and you can't put anything on it because of the curved seat.Whoever designed this POS- you are an IDIOT.",102,review_snippets
KB_02412,REC_187,87213,B00BMU4NSM,Health_and_Personal_Care,test,"It would have been a great shower seat, if the seating part wasn't so slippery. It is okay when you sit on it, but when trying to step on it while shaving you might easily get yourself into an accident. I know what you're thinking - it's a seat, not something you support your feet with while shaving. However, I think that most of women buying this product will use it for shaving purposes and that's something to consider.Other than that - great quality, very lightweight but sturdy.",88,review_snippets
KB_02413,REC_187,87213,B00BMU4NSM,Health_and_Personal_Care,test,"Sturdy, Attractive. Matches my shower - white and silver. As others have stated, water will remain in the concave top. Either swish it away with your hand, or tip the stool. Not a problem.",34,review_snippets
KB_02414,REC_187,87213,B00BMU4NSM,Health_and_Personal_Care,test,"Beware when you're soaped up - if you sit down, you're bound to slide all over!Additional info:  The seat is white and the legs are brushed aluminum - matches well with my shower.Good purchase!",34,review_snippets
KB_02415,REC_187,87213,B00BMU4NSM,Health_and_Personal_Care,test,"I am using this for a seat in my RV shower and it fits the bill perfect. Short on room, but still allows me to sit down with a bum foot. Couldn't take a shower without it.",37,review_snippets
KB_02416,REC_187,87213,B00BMU4NSM,Health_and_Personal_Care,test,"This has been an excellent purchase. It fits perfectly in our shower. For it to be comfortable when you sit it is a little curved which does trap water while you bathe, but just placing it sideways before you leave the shower is enough to allow it to drain. Would definitely recommend it if you have a small shower.",59,review_snippets
